N_B,D_B,u,Q,z,z0,u_max,t,tn,td,reducible_loss,loss,C_train,C_att,C_quality,c,M,kkt_log_residual,bracket_expansions,logN_margin,C,L_ctx,cost,recipe,s_Q,keep,mapping,state,near_optimal_states,near_optimal_t_min,near_optimal_t_max,candidate_count,grid,share_train,share_att,share_quality,budget_relative_error,baseline_loss,baseline_N_B,baseline_D_B,loss_gain,reducible_gain_fraction,scenario,within_B1_ND_rectangle,within_B7_ND_rectangle,quality_positive_extrapolation,mixture_transfer_assumption
0.2461296979281701,5.784558570059291,0.1136718029556062,0.03352353406216535,0.6353652247770848,0.5676131129031139,0.1136718029556062,1.0,0.5701120830576781,0.7588643800447812,1.2703851041863032,2.960222874344157,8.542509920979005e+18,5.831686772721668e+17,8.743214017488274e+17,1.511474715243251e+17,-0.3283306919150466,1.3827827771706325e-13,0,0.893713460678941,1e+19,2048,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,65,0.8542509920979006,0.05831686772721668,0.08743214017488274,0.0,2.998925629084324,0.2213116933514807,7.04960382676961,0.038702754740167045,0.02956467320070177,main,True,False,True,False
0.25201218233954525,5.996529027644096,0.1136718029556062,0.03352353406216535,0.6353652247770848,0.5676131129031139,0.1136718029556062,1.0,0.5655523867060382,0.7512587234832113,1.25875609226834,2.9485938624261934,9.067190200314119e+18,6.189868510081106e+17,9.063602004506248e+17,1.511474715243251e+17,-0.32969909191967334,1.4499512701604544e-13,0,0.8960867195292994,1.0592537251772854e+19,2048,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,65,0.8559979525959712,0.05843612689721831,0.08556592050681047,0.0,2.9874082847049275,0.22713945055490964,7.275728782450991,0.038814422278734106,0.02991315064852727,main,True,False,True,False
0.2580471824004462,6.215732443462867,0.1136718029556062,0.03352353406216535,0.6353652247770848,0.5676131129031139,0.1136718029556062,1.0,0.5610203438088412,0.7437471947043548,1.2472434925472426,2.937081262705096,9.623713461543803e+18,6.569788389747236e+17,9.394922425011273e+17,1.511474715243251e+17,-0.33093439347610976,1.5765166949677223e-13,0,0.89841376623025,1.1220184543019653e+19,2048,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,65,0.8577143650931256,0.058553300657024035,0.08373233424985047,1.8252819212979077e-16,2.97599226982809,0.2331206689402049,7.509106981979597,0.03891100712299389,0.030253758108353436,main,True,False,True,False
0.26423874707799627,6.4424024461785825,0.1136718029556062,0.03352353406216535,0.6353652247770848,0.5676131129031139,0.1136718029556062,1.0,0.5565159947826473,0.7363282491954716,1.2358458672387949,2.9256836373966486,1.0213994103302683e+19,6.972753307854632e+17,9.737528402820196e+17,1.511474715243251e+17,-0.33204077533459536,1.6764367671839864e-13,0,0.9006952359511771,1.1885022274370165e+19,2048,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,65,0.8594005015311562,0.0586684075711936,0.08193109089765023,0.0,2.9646766929576724,0.23925938957041942,7.7499710823222365,0.03899305556102384,0.03058665284190316,main,True,False,True,False
0.2705910320097315,6.676780077078901,0.1136718029556062,0.03352353406216535,0.6353652247770848,0.5676131129031139,0.1136718029556062,1.0,0.5520393757030069,0.7290003714356994,1.2245618021228515,2.914399572280705,1.0840060869352767e+19,7.400148220144822e+17,1.0091784265744643e+18,1.511474715243251e+17,-0.33302232334597553,1.7785772854495008e-13,0,0.9029317648240665,1.2589254117941713e+19,2048,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,65,0.8610566414656716,0.05878146672405651,0.08016189181027196,1.6267842247153233e-16,2.9534606704409043,0.24555975992113102,7.998561203212074,0.039061098160199315,0.03091198976486566,main,True,False,True,False
0.2771083022928718,6.919114029341425,0.1136718029556062,0.03352353406216535,0.6353652247770848,0.5676131129031139,0.1136718029556062,1.0,0.5475905182962117,0.7217620744408694,1.213389906100337,2.9032276762581906,1.1504063652249563e+19,7.853440786602368e+17,1.0458065907234413e+18,1.511474715243251e+17,-0.33388303161183774,1.87960758069039e-13,0,0.9051239895630236,1.3335214321633241e+19,2048,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,65,0.862683071661393,0.058892497692084426,0.07842443064652262,0.0,2.942343326399392,0.2520260366825676,8.25512516652627,0.03911565014120155,0.031229921453265422,main,True,False,True,False
0.28379493534759476,7.16966089505653,0.1136718029556062,0.03352353406216535,0.6353652247770848,0.5676131129031139,0.1136718029556062,1.0,0.5431694499356984,0.7146118993109619,1.2023288107572134,2.8921665809150667,1.2208280701060477e+19,8.334186291923953e+17,1.083676115974624e+18,1.511474715243251e+17,-0.3346268036473248,1.7907897387203775e-13,0,0.9072725470905134,1.4125375446227497e+19,2048,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,65,0.8642800856894021,0.05900152051639652,0.07671839379420137,1.4498729664187191e-16,2.9313237926607085,0.25866258863554487,8.519918743342116,0.039157211745641796,0.03154059815083525,main,True,False,True,False
0.2906554238553021,7.428685420272673,0.1136718029556062,0.03352353406216535,0.6353652247770848,0.5676131129031139,0.1136718029556062,1.0,0.538776193643644,0.7075484147796567,1.1913771699354172,2.8812149400932707,1.295512625710234e+19,8.844032858181864e+17,1.1228270180238328e+18,1.511474715243251e+17,-0.3352574535557262,1.7053025658242404e-13,0,0.9093780741741153,1.496235656094436e+19,2048,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,65,0.8658479835267786,0.05910855567542809,0.07504346079779325,0.0,2.920401208690599,0.26547389960312595,8.793205908917491,0.03918626859732832,0.03184416777736532,main,True,False,True,False
0.2976943787762541,7.696460768261198,0.1136718029556062,0.03352353406216535,0.6353652247770848,0.5676131129031139,0.1136718029556062,1.0,0.534410768096101,0.7005702167675746,1.1805336593107048,2.870371429468558,1.3747158643099972e+19,9.384726967022915e+17,1.1633005848088445e+18,1.511474715243251e+17,-0.3357787072151971,1.5420997812043424e-13,0,0.911441207065814,1.5848931924611109e+19,2048,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,65,0.8673870711598309,0.05921362405784446,0.07339930478232456,0.0,2.9095747215257894,0.27246457147999603,9.075259105850423,0.03920329205723139,0.032140775938012234,main,True,False,True,False
0.30491653244554845,7.973268791332231,0.1136718029556062,0.03352353406216535,0.6353652247770848,0.5676131129031139,0.1136718029556062,1.0,0.5300731876336041,0.693675927937216,1.1697969759773512,2.859634746135205,1.4587088832656e+19,9.958119309759827e+17,1.2051394175936783e+18,1.511474715243251e+17,-0.3361942034757569,1.4654943925052066e-13,0,0.913462581155263,1.6788040181225658e+19,2048,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,65,0.8688976601907935,0.05931674693569149,0.07178559287351513,1.2199160699474094e-16,2.89884348570736,0.2796393273416315,9.366359515679848,0.03920873957215498,0.03243056593354037,main,True,False,True,False
